time (PST),fog drip,rain (mm),wind gust (m/s),air temperature (C),relative humidity (%),wind speed (m/s),wind direction (deg)
2005-11-27 07:00:00,0.0,0.0,2.383,8.27325,42.06,1.02,121.055
2005-11-27 08:00:00,0.0,0.0,1.46,10.4475,26.5125,0.5367500000000001,110.59725
2005-11-27 09:00:00,0.0,0.0,1.423,12.395,27.8425,0.64375,308.0
2005-11-27 10:00:00,0.0,0.0,2.36,13.25,34.4325,1.05,295.15
2005-11-27 11:00:00,0.0,0.0,2.148,13.7275,32.04,1.48975,281.45
2005-11-27 12:00:00,0.0,0.0,2.684,14.58,27.0,1.6925,295.85
2005-11-27 13:00:00,0.0,0.0,3.035,14.7925,21.9025,2.00625,293.7
2005-11-27 14:00:00,0.0,0.0,2.744,14.692499999999999,23.4525,1.947,294.475
2005-11-27 15:00:00,0.0,0.0,3.067,14.1775,40.835,2.0595,292.525
2005-11-27 16:00:00,0.0,0.0,2.421,11.76,67.4175,1.4975,319.25
2005-11-27 17:00:00,0.0,0.0,1.744,9.8375,73.8625,1.2185000000000001,327.875
2005-11-27 18:00:00,0.0,0.0,2.653,10.46,54.989999999999995,1.9009999999999998,334.325
2005-11-27 19:00:00,0.0,0.0,3.071,11.045,41.6125,1.4725000000000001,321.7
2005-11-27 20:00:00,0.0,0.0,2.492,10.5575,47.36,1.105,311.175
2005-11-27 21:00:00,0.0,0.0,2.1,10.5225,41.977500000000006,1.4015,180.152
2005-11-27 22:00:00,0.0,0.0,2.001,11.0325,28.3325,0.6679999999999999,215.0
2005-11-27 23:00:00,0.0,0.0,2.385,11.11,20.17,1.1789999999999998,60.7675
2005-11-28 00:00:00,0.0,0.0,1.795,10.9075,23.7675,0.7537499999999999,235.245
2005-11-28 01:00:00,0.0,0.0,1.722,11.005,26.36,0.99875,301.575
2005-11-28 02:00:00,0.0,0.0,1.308,10.6575,31.345,0.8947499999999999,330.5
2005-11-28 03:00:00,0.0,0.0,1.491,10.7475,27.095,0.63075,310.95
2005-11-28 04:00:00,0.0,0.0,0.875,10.2675,37.01,0.51475,237.65
2005-11-28 05:00:00,0.0,0.0,0.753,10.1675,36.845,0.41275,204.075
2005-11-28 06:00:00,0.0,0.0,1.305,11.81,16.36,0.67275,122.15
2005-11-28 07:00:00,0.0,0.0,1.406,11.705,14.764999999999999,0.433,104.85
2005-11-28 08:00:00,0.0,0.0,1.266,13.5625,15.775,0.63225,126.72500000000001
2005-11-28 09:00:00,0.0,0.0,1.651,15.1975,18.235,0.89775,159.925
2005-11-28 10:00:00,0.0,0.0,2.674,16.245,17.06,0.936,199.25
2005-11-28 11:00:00,0.0,0.0,2.03,16.2825,29.564999999999998,1.37125,263.725
2005-11-28 12:00:00,0.0,0.0,2.713,16.4075,25.45,1.6425,239.175
2005-11-28 13:00:00,0.0,0.0,2.373,17.06,23.155,1.53925,245.77499999999998
2005-11-28 14:00:00,0.0,0.0,2.159,17.135,28.4725,1.48925,270.375
2005-11-28 15:00:00,0.0,0.0,2.264,15.34,37.125,1.70875,278.325
2005-11-28 16:00:00,0.0,0.0,2.247,12.385,59.565,1.66525,295.75
2005-11-28 17:00:00,0.0,0.0,3.345,9.99,64.7025,2.376,301.725
2005-11-28 18:00:00,0.0,0.0,3.214,9.525,68.13250000000001,2.46975,302.4
2005-11-28 19:00:00,0.0,0.0,3.103,9.2675,74.80250000000001,2.3075,311.9
2005-11-28 20:00:00,0.0,0.0,3.546,9.0525,83.6,2.3,317.7
2005-11-28 21:00:00,0.0,0.0,2.899,8.865,87.325,1.90125,319.4
2005-11-28 22:00:00,0.0,0.0,3.533,8.780000000000001,86.9,2.4284999999999997,305.225
2005-11-28 23:00:00,0.0,0.0,4.065,8.879999999999999,85.05,3.01025,303.925
2005-11-29 00:00:00,0.0,0.0,4.559,9.49,69.53999999999999,3.298,312.675
2005-11-29 01:00:00,0.0,0.0,4.309,9.844999999999999,60.1175,3.10925,315.15
2005-11-29 02:00:00,0.0,0.0,3.582,9.455,63.6075,2.68075,303.6
2005-11-29 03:00:00,0.0,0.0,3.726,9.395,60.275,2.6295,316.225
2005-11-29 04:00:00,0.0,0.0,3.455,10.235,43.735,2.615,325.225
2005-11-29 05:00:00,0.0,0.0,3.263,10.025,51.785,2.508,319.75
2005-11-29 06:00:00,0.0,0.0,4.232,10.0775,73.5025,2.83025,310.6
2005-11-29 07:00:00,0.0,0.0,4.755,10.5375,85.075,3.47675,300.975
2005-11-29 08:00:00,0.0,0.0,3.927,11.1425,87.3,2.89675,313.3
2005-11-29 09:00:00,0.0,0.0,4.665,12.71,86.6,3.06675,305.35
2005-11-29 10:00:00,0.0,0.0,4.59,12.52,92.625,3.41025,300.5
2005-11-29 11:00:00,0.0,0.0,4.684,13.075,94.30000000000001,3.5845000000000002,298.075
2005-11-29 12:00:00,0.0,0.0,5.076,12.625,97.575,3.75675,300.55
2005-11-29 13:00:00,0.0,0.0,4.43,12.5825,98.075,3.52025,304.275
2005-11-29 14:00:00,0.0,0.0,4.673,12.425,98.275,3.653,284.125
2005-11-29 15:00:00,0.0,0.0,5.186,12.350000000000001,98.4,3.86625,282.025
2005-11-29 16:00:00,0.0,0.0,5.323,12.5825,98.525,4.03925,296.05
2005-11-29 17:00:00,0.0,0.0,4.755,12.355,98.6,3.642,298.675
2005-11-29 18:00:00,0.0,0.0,4.379,12.2725,98.7,3.251,305.05
2005-11-29 19:00:00,0.0,0.0,4.479,12.3025,98.725,3.415,303.02500000000003
2005-11-29 20:00:00,0.0,0.0,4.42,12.434999999999999,98.775,3.5389999999999997,304.925
2005-11-29 21:00:00,0.0,0.0,5.081,12.455,98.8,3.9859999999999998,296.65
2005-11-29 22:00:00,0.0,0.0,4.627,12.379999999999999,98.8,3.56225,298.4
2005-11-29 23:00:00,0.0,0.0,5.225,12.14,98.9,3.317,301.6
2005-11-30 00:00:00,0.0,0.0,4.132,11.9725,98.9,3.0455,315.375
2005-11-30 01:00:00,0.0,0.0,3.882,11.9725,98.9,2.6959999999999997,328.45
2005-11-30 02:00:00,0.0,0.0,5.743,12.4925,96.6,3.1525,330.825
2005-11-30 03:00:00,0.0,0.0,4.054,11.9975,94.825,2.5677499999999998,330.6
2005-11-30 04:00:00,0.0,0.0,2.7,11.3975,97.25,1.7565,332.0
2005-11-30 05:00:00,0.0,0.0,2.053,11.3975,97.45,1.0295,301.075
2005-11-30 06:00:00,0.0,0.0,1.55,10.752500000000001,97.8,0.9355,335.775
2005-11-30 07:00:00,0.0,0.0,1.411,10.66,98.425,0.81475,312.45
2005-11-30 08:00:00,0.0,0.0,1.846,12.0225,97.625,0.608,42.055
2005-11-30 09:00:00,0.0,0.0,2.424,14.3075,92.075,0.5715,152.375
2005-11-30 10:00:00,0.0,0.0,1.942,15.2575,89.75,0.955,220.725
2005-11-30 11:00:00,0.0,0.0,1.831,15.2275,88.55,1.19575,280.3
2005-11-30 12:00:00,0.0,0.0,2.213,15.065000000000001,86.975,1.18225,278.025
2005-11-30 13:00:00,0.0,0.0,2.419,13.727500000000001,90.925,1.274,303.025
2005-11-30 14:00:00,0.0,0.0,2.244,12.4775,94.675,1.2962500000000001,329.275
2005-11-30 15:00:00,0.0,0.0,3.0,12.615,90.625,1.772,319.525
2005-11-30 16:00:00,0.0,0.0,2.184,10.7675,97.975,1.58525,329.875
2005-11-30 17:00:00,0.0,0.0,2.749,10.2175,98.425,1.8765,330.125
2005-11-30 18:00:00,0.0,0.0,2.633,10.23,98.6,1.91525,312.675
2005-11-30 19:00:00,0.0,0.0,2.718,10.26,98.7,1.793,316.75
2005-11-30 20:00:00,0.0,0.0,2.8,10.3525,98.775,1.776,314.725
2005-11-30 21:00:00,0.0,0.0,2.739,10.42,98.8,1.75725,312.025
2005-11-30 22:00:00,0.0,0.0,3.729,10.865,97.275,2.44875,299.875
2005-11-30 23:00:00,0.0,0.0,3.19,12.692499999999999,76.0125,2.23525,323.875
2005-12-01 00:00:00,0.0,0.0,2.359,11.605,82.3875,1.7035,285.85
2005-12-01 01:00:00,0.0,0.0,2.6,11.3775,81.67,1.94225,287.025
2005-12-01 02:00:00,0.0,0.0,2.705,10.4875,91.2,1.809,300.75
2005-12-01 03:00:00,0.0,0.0,2.296,11.122499999999999,84.6,1.52,325.75
2005-12-01 04:00:00,0.0,0.0,2.59,12.3875,75.3275,1.70925,319.125
2005-12-01 05:00:00,0.0,0.0,2.751,12.7975,72.8075,1.78225,292.225
2005-12-01 06:00:00,0.0,0.0,1.97,13.705,69.11,1.19425,296.7
2005-12-01 07:00:00,0.0,0.0,1.798,12.942499999999999,71.4875,1.3205,296.8
2005-12-01 08:00:00,0.0,0.0,1.591,14.6375,68.35249999999999,0.92025,257.375
2005-12-01 09:00:00,0.0,0.0,1.935,16.4675,64.955,1.3305,264.55
2005-12-01 10:00:00,0.0,0.0,2.102,16.795,61.2575,1.4717500000000001,277.35
2005-12-01 11:00:00,0.0,0.0,1.931,17.105,64.965,1.2395,274.925
2005-12-01 12:00:00,0.0,0.0,1.741,17.57,68.685,1.1185,247.675
2005-12-01 13:00:00,0.0,0.0,1.681,18.08,71.9525,1.0514999999999999,243.075
2005-12-01 14:00:00,0.0,0.0,1.935,16.3475,79.375,1.13275,275.225
2005-12-01 15:00:00,0.0,0.0,1.578,13.45,91.775,0.802,290.15
2005-12-01 16:00:00,0.0,0.0,2.654,12.3,97.375,1.289,300.4
2005-12-01 17:00:00,0.0,0.0,2.682,12.1625,98.125,1.8305,296.65
2005-12-01 18:00:00,0.0,0.0,2.724,11.817499999999999,98.35,1.84125,309.625
2005-12-01 19:00:00,0.0,0.0,2.177,11.745000000000001,98.475,1.34525,305.475
2005-12-01 20:00:00,0.0,0.0,2.138,11.66,98.6,1.4264999999999999,304.5
2005-12-01 21:00:00,0.0,0.0,1.949,11.4775,98.6,0.928,197.75
2005-12-01 22:00:00,0.0,0.0,2.457,11.055,98.7,0.5895,146.4
2005-12-01 23:00:00,0.0,0.0,1.671,11.274999999999999,98.7,0.726,105.05
2005-12-02 00:00:00,0.0,0.0,1.586,10.6775,98.775,0.6055,113.3275
2005-12-02 01:00:00,0.0,0.0,1.026,10.6075,98.8,0.31074999999999997,113.0025
2005-12-02 02:00:00,0.0,0.0,0.644,10.932500000000001,98.8,0.28425,287.05
2005-12-02 03:00:00,0.0,0.0,1.33,11.135,98.8,0.33775,331.5
2005-12-02 04:00:00,0.0,0.0,0.758,11.3025,98.8,0.211,153.9275
2005-12-02 05:00:00,0.0,0.0,1.292,11.2625,98.825,0.63775,156.95
2005-12-02 06:00:00,0.0,0.0,1.367,11.235,98.9,0.7265,140.8
2005-12-02 07:00:00,0.0,0.0,2.166,11.442499999999999,98.9,1.17275,170.325
2005-12-02 08:00:00,0.0,0.0,1.05,11.754999999999999,98.9,0.336,47.61
2005-12-02 09:00:00,0.0,0.0,1.878,12.15,98.875,0.829,183.525
2005-12-02 10:00:00,0.0,0.0,2.378,12.4725,98.825,1.15775,178.7
2005-12-02 11:00:00,0.0,0.0,2.483,12.3425,98.875,0.9275,156.975
2005-12-02 12:00:00,0.0,0.0,1.981,12.42,98.875,0.8345,208.0
2005-12-02 13:00:00,0.0,0.0,3.386,12.52,98.9,1.5625,234.575
2005-12-02 14:00:00,0.0,0.0,3.36,11.69,98.92500000000001,1.3547500000000001,306.35
2005-12-02 15:00:00,0.0,0.0,2.955,11.715,98.9,1.7485,328.925
2005-12-02 16:00:00,0.0,0.0,3.143,9.595,99.05,1.75775,325.45
2005-12-02 17:00:00,0.0,0.0,3.553,7.8635,99.07499999999999,1.936,302.6
2005-12-02 18:00:00,0.0,0.0,3.889,7.551,98.55,2.16725,311.975
2005-12-02 19:00:00,0.0,0.0,2.969,7.318,97.375,2.25625,321.875
2005-12-02 20:00:00,0.0,0.0,3.041,8.186250000000001,98.25,2.33875,311.85
2005-12-02 21:00:00,0.0,0.0,2.688,8.22,98.4,1.6404999999999998,320.625
2005-12-02 22:00:00,0.0,0.0,2.176,8.1115,97.8,1.39625,321.7
2005-12-02 23:00:00,0.0,0.0,1.934,8.102,96.875,1.0625,323.3
2005-12-03 00:00:00,0.0,0.0,1.64,7.79,94.65,0.88075,325.75
2005-12-03 01:00:00,0.0,0.0,2.43,7.2765,88.5,1.5462500000000001,325.7
2005-12-03 02:00:00,0.0,0.0,2.607,7.0635,77.785,1.6764999999999999,327.25
2005-12-03 03:00:00,0.0,0.0,3.203,6.8675,70.1225,1.69725,327.175
2005-12-03 04:00:00,0.0,0.0,3.788,6.7695,75.97749999999999,2.1877500000000003,339.425
2005-12-03 05:00:00,0.0,0.0,3.321,7.004,73.695,2.20075,334.125
2005-12-03 06:00:00,0.0,0.0,3.041,6.9350000000000005,74.17,1.7985,330.4
2005-12-03 07:00:00,0.0,0.0,2.442,7.03075,71.65,1.497,327.85
2005-12-03 08:00:00,0.0,0.0,2.728,7.93675,66.2475,1.549,342.225
2005-12-03 09:00:00,0.0,0.0,3.015,9.54,59.1525,1.8335,343.5
2005-12-03 10:00:00,0.0,0.0,2.94,10.6675,57.3825,1.91625,341.70000000000005
2005-12-03 11:00:00,0.0,0.0,3.36,11.335,56.245,2.06025,323.6
2005-12-03 12:00:00,0.0,0.0,3.595,11.9375,51.505,2.61075,330.825
2005-12-03 13:00:00,0.0,0.0,4.724,12.585,45.9075,3.30275,330.725
2005-12-03 14:00:00,0.0,0.0,4.505,12.9675,43.3275,3.208,330.0
2005-12-03 15:00:00,0.0,0.0,4.622,12.465,45.019999999999996,3.33125,332.5
2005-12-03 16:00:00,0.0,0.0,4.874,11.7075,46.379999999999995,3.1995,335.425
2005-12-03 17:00:00,0.0,0.0,4.766,10.567499999999999,53.4525,3.2405,342.375
2005-12-03 18:00:00,0.0,0.0,3.368,9.775,59.925,2.46875,337.95
2005-12-03 19:00:00,0.0,0.0,3.696,9.4475,55.345,2.285,264.517
2005-12-03 20:00:00,0.0,0.0,3.531,9.3275,51.375,2.2125000000000004,92.05825
2005-12-03 21:00:00,0.0,0.0,2.605,9.015,50.045,1.64425,265.52
2005-12-03 22:00:00,0.0,0.0,2.04,9.235,50.735,1.23225,173.76975
2005-12-03 23:00:00,0.0,0.0,2.318,8.89,50.975,1.308,183.055
2005-12-04 00:00:00,0.0,0.0,2.832,9.265,35.82,1.44175,65.84
2005-12-04 01:00:00,0.0,0.0,1.277,10.29,24.37,0.554,61.4975
2005-12-04 02:00:00,0.0,0.0,2.442,11.1275,21.555,0.95075,195.1825
2005-12-04 03:00:00,0.0,0.0,1.962,10.4825,21.7975,0.754,101.11
2005-12-04 04:00:00,0.0,0.0,3.621,10.807500000000001,23.6825,1.2415,85.8175
2005-12-04 05:00:00,0.0,0.0,2.132,10.8725,26.32,1.4165,83.275
2005-12-04 06:00:00,0.0,0.0,2.445,10.235,29.43,1.252,97.175
2005-12-04 07:00:00,0.0,0.0,2.079,10.035,31.92,0.9545,86.96000000000001
2005-12-04 08:00:00,0.0,0.0,2.19,10.4525,34.3,1.25725,106.30000000000001
2005-12-04 09:00:00,0.0,0.0,2.561,12.2575,29.64,1.558,82.3
2005-12-04 10:00:00,0.0,0.0,2.543,13.91,27.322499999999998,1.34775,84.525
2005-12-04 11:00:00,0.0,0.0,1.619,15.48,25.2325,0.9159999999999999,74.3325
2005-12-04 12:00:00,0.0,0.0,1.511,16.615,22.4125,0.75875,66.275
2005-12-04 13:00:00,0.0,0.0,2.365,16.7025,28.9725,1.6105,280.75
2005-12-04 14:00:00,0.0,0.0,2.252,16.34,31.0225,1.3715,273.05
2005-12-04 15:00:00,0.0,0.0,1.98,15.9175,31.72,1.2072500000000002,266.95
2005-12-04 16:00:00,0.0,0.0,1.548,13.442499999999999,43.917500000000004,0.7302500000000001,308.4
2005-12-04 17:00:00,0.0,0.0,1.878,11.2975,43.7125,1.01525,334.275
2005-12-04 18:00:00,0.0,0.0,2.577,11.36,28.185000000000002,1.6485,323.875
2005-12-04 19:00:00,0.0,0.0,1.999,10.969999999999999,29.4675,1.177,281.7
2005-12-04 20:00:00,0.0,0.0,1.723,12.075,24.5775,0.7270000000000001,199.675
2005-12-04 21:00:00,0.0,0.0,1.477,13.0875,23.64,0.55725,146.475
2005-12-04 22:00:00,0.0,0.0,1.718,13.4275,20.0175,0.7222500000000001,153.5
2005-12-04 23:00:00,0.0,0.0,0.58,12.6775,16.865000000000002,0.114,90.575
2005-12-05 00:00:00,0.0,0.0,1.571,11.625,19.78,0.601,96.95
2005-12-05 01:00:00,0.0,0.0,1.973,11.6525,18.497500000000002,1.3207499999999999,85.125
2005-12-05 02:00:00,0.0,0.0,1.947,11.82,16.689999999999998,0.996,88.9425
2005-12-05 03:00:00,0.0,0.0,2.517,11.95,17.88,0.877,136.6
2005-12-05 04:00:00,0.0,0.0,2.042,11.435,18.3375,0.7615000000000001,97.175
2005-12-05 05:00:00,0.0,0.0,1.246,11.245000000000001,17.4375,0.38675,68.695
2005-12-05 06:00:00,0.0,0.0,1.044,11.08,17.33,0.36675,117.75
2005-12-05 07:00:00,0.0,0.0,1.282,10.395,20.427500000000002,0.6615,92.08250000000001
2005-12-05 08:00:00,0.0,0.0,1.089,12.285,17.5425,0.457,97.65
2005-12-05 09:00:00,0.0,0.0,0.807,13.98,19.09,0.50325,265.4
2005-12-05 10:00:00,0.0,0.0,1.677,14.969999999999999,21.61,1.0845,263.9
2005-12-05 11:00:00,0.0,0.0,2.014,15.605,30.2,1.4060000000000001,271.7
2005-12-05 12:00:00,0.0,0.0,2.063,15.8025,35.2325,1.593,277.15
2005-12-05 13:00:00,0.0,0.0,2.344,15.647499999999999,40.23,1.54,285.4
2005-12-05 14:00:00,0.0,0.0,2.081,15.307500000000001,34.56,1.48225,277.85
2005-12-05 15:00:00,0.0,0.0,1.522,15.055,37.555,0.9530000000000001,260.825
2005-12-05 16:00:00,0.0,0.0,1.143,13.01,58.894999999999996,0.37375,263.225
2005-12-05 17:00:00,0.0,0.0,0.66,11.3325,55.4325,0.1545,138.4425
2005-12-05 18:00:00,0.0,0.0,0.702,12.93,21.7075,0.20925,65.09425
2005-12-05 19:00:00,0.0,0.0,0.903,13.275,18.505,0.404,97.575
2005-12-05 20:00:00,0.0,0.0,1.125,13.105,18.837500000000002,0.78475,88.25
2005-12-05 21:00:00,0.0,0.0,1.192,12.62,20.335,0.88,87.05
2005-12-05 22:00:00,0.0,0.0,1.032,12.907499999999999,20.2625,0.399,121.9
2005-12-05 23:00:00,0.0,0.0,1.078,14.0275,19.97,0.2035,215.5
2005-12-06 00:00:00,0.0,0.0,1.184,13.870000000000001,20.8425,0.41425,138.44
2005-12-06 01:00:00,0.0,0.0,1.578,14.1725,17.395,0.41974999999999996,243.275
2005-12-06 02:00:00,0.0,0.0,2.014,14.165,14.7625,0.831,161.315
2005-12-06 03:00:00,0.0,0.0,1.565,14.92,12.355,0.6985,159.85
2005-12-06 04:00:00,0.0,0.0,1.669,15.2975,11.2725,0.7152499999999999,83.9075
2005-12-06 05:00:00,0.0,0.0,1.254,14.855,11.775,0.5065,122.7175
2005-12-06 06:00:00,0.0,0.0,1.085,14.184999999999999,12.5875,0.361,111.17500000000001
2005-12-06 07:00:00,0.0,0.0,0.722,14.7225,12.24,0.3715,233.625
2005-12-06 08:00:00,0.0,0.0,0.74,15.355,12.4425,0.33,236.45
2005-12-06 09:00:00,0.0,0.0,1.148,16.95,13.3525,0.35025,235.79999999999998
2005-12-06 10:00:00,0.0,0.0,1.628,18.37,14.2675,0.913,206.825
2005-12-06 11:00:00,0.0,0.0,1.61,18.0475,22.9725,1.17475,265.8
2005-12-06 12:00:00,0.0,0.0,2.31,18.485,21.5875,1.7525,277.525
2005-12-06 13:00:00,0.0,0.0,2.768,18.2475,17.267500000000002,2.14175,272.275
2005-12-06 14:00:00,0.0,0.0,2.728,15.8225,44.36,1.4649999999999999,267.9
2005-12-06 15:00:00,0.0,0.0,2.519,15.290000000000001,31.174999999999997,1.536,298.0
2005-12-06 16:00:00,0.0,0.0,2.198,12.955,47.305,1.6495,305.925
2005-12-06 17:00:00,0.0,0.0,2.372,12.2925,44.7275,1.6645,315.8
2005-12-06 18:00:00,0.0,0.0,1.96,10.03,81.3125,1.451,315.2
2005-12-06 19:00:00,0.0,0.0,2.174,9.73,87.2,1.3815,305.775
2005-12-06 20:00:00,0.0,0.0,2.074,9.765,85.05,1.0434999999999999,311.79999999999995
2005-12-06 21:00:00,0.0,0.0,1.864,9.59,84.8275,1.0434999999999999,303.025
2005-12-06 22:00:00,0.0,0.0,2.035,10.567499999999999,67.4975,1.0105,232.5975
2005-12-06 23:00:00,0.0,0.0,1.918,10.5875,62.0075,0.9942500000000001,300.875
2005-12-07 00:00:00,0.0,0.0,1.361,10.7675,59.255,0.75275,312.3
2005-12-07 01:00:00,0.0,0.0,1.423,9.975,69.975,0.94525,286.625
2005-12-07 02:00:00,0.0,0.0,1.743,9.7725,66.37,1.00325,323.4
2005-12-07 03:00:00,0.0,0.0,1.934,13.18,21.8375,1.18925,13.733
2005-12-07 04:00:00,0.0,0.0,1.904,10.7775,49.88,0.951,252.3175
2005-12-07 05:00:00,0.0,0.0,1.699,10.0475,56.432500000000005,1.0565,293.425
2005-12-07 06:00:00,0.0,0.0,1.686,11.9825,30.232499999999998,0.63825,186.8275
2005-12-07 07:00:00,0.0,0.0,1.55,13.6225,17.9725,0.509,168.6375
2005-12-07 08:00:00,0.0,0.0,1.044,13.2375,23.225,0.41250000000000003,93.55
2005-12-07 09:00:00,0.0,0.0,1.267,15.6675,31.315,0.49424999999999997,183.39
2005-12-07 10:00:00,0.0,0.0,1.196,14.415,59.835,0.5445,276.15000000000003
2005-12-07 11:00:00,0.0,0.0,1.707,18.145000000000003,30.3425,0.92875,227.85
2005-12-07 12:00:00,0.0,0.0,1.526,17.63,43.2825,0.89875,218.28000000000003
2005-12-07 13:00:00,0.0,0.0,1.967,16.995,41.2475,1.1995,279.5
2005-12-07 14:00:00,0.0,0.0,2.038,15.975,54.43,1.2445,273.375
2005-12-07 15:00:00,0.0,0.0,1.187,16.775,54.5475,0.5495,292.45
2005-12-07 16:00:00,0.0,0.0,1.156,13.32,66.55,0.2835,266.725
2005-12-07 17:00:00,0.0,0.0,0.756,11.9175,61.04,0.14725,167.6525
2005-12-07 18:00:00,0.0,0.0,1.005,12.157499999999999,49.9975,0.48775,233.7
2005-12-07 19:00:00,0.0,0.0,1.014,14.015,21.06,0.4395,157.8
2005-12-07 20:00:00,0.0,0.0,1.78,14.845,19.4825,0.4975,158.3
2005-12-07 21:00:00,0.0,0.0,1.921,9.9775,80.0925,1.026,267.925
2005-12-07 22:00:00,0.0,0.0,1.134,12.68,34.05,0.46149999999999997,159.35500000000002
2005-12-07 23:00:00,0.0,0.0,0.679,15.864999999999998,12.6225,0.3575,136.15
2005-12-08 00:00:00,0.0,0.0,0.67,15.942499999999999,12.365,0.24625,128.75
2005-12-08 01:00:00,0.0,0.0,1.073,15.3725,13.3025,0.58575,111.57499999999999
2005-12-08 02:00:00,0.0,0.0,1.001,14.274999999999999,16.7425,0.7464999999999999,98.25
2005-12-08 03:00:00,0.0,0.0,0.857,13.385,20.142500000000002,0.55925,104.425
2005-12-08 04:00:00,0.0,0.0,1.238,12.7675,21.877499999999998,0.33875,135.50625
2005-12-08 05:00:00,0.0,0.0,1.277,11.942499999999999,33.31,0.66325,92.935
2005-12-08 06:00:00,0.0,0.0,1.411,11.17,54.0775,0.871,88.02250000000001
2005-12-08 07:00:00,0.0,0.0,1.681,11.2075,53.56,0.9755,90.625
2005-12-08 08:00:00,0.0,0.0,1.019,12.965,46.557500000000005,0.5145,89.7475
2005-12-08 09:00:00,0.0,0.0,1.269,14.3525,41.9575,0.63675,85.02250000000001
2005-12-08 10:00:00,0.0,0.0,1.963,15.575,37.1025,0.56675,106.83999999999999
2005-12-08 11:00:00,0.0,0.0,1.494,15.365,30.6575,0.6839999999999999,105.8775
2005-12-08 12:00:00,0.0,0.0,1.844,16.1875,27.0125,0.673,105.225
2005-12-08 13:00:00,0.0,0.0,1.911,15.4875,21.45,0.8534999999999999,123.325
2005-12-08 14:00:00,0.0,0.0,1.099,15.375,25.495,0.471,74.72749999999999
2005-12-08 15:00:00,0.0,0.0,1.431,16.0675,19.0975,0.60075,163.2
2005-12-08 16:00:00,0.0,0.0,1.519,14.852500000000001,22.0725,0.6295,140.0
2005-12-08 17:00:00,0.0,0.0,1.191,12.405000000000001,28.7375,0.5675,99.4
2005-12-08 18:00:00,0.0,0.0,1.0,12.1475,27.299999999999997,0.638,87.625
2005-12-08 19:00:00,0.0,0.0,1.042,12.370000000000001,26.927500000000002,0.734,92.3
2005-12-08 20:00:00,0.0,0.0,1.091,12.28,28.9925,0.745,90.575
2005-12-08 21:00:00,0.0,0.0,1.529,12.907499999999999,25.745,0.75775,101.1
2005-12-08 22:00:00,0.0,0.0,1.539,13.17,25.125,0.8325,94.55
2005-12-08 23:00:00,0.0,0.0,1.679,13.3075,27.485,1.028,101.8025
2005-12-09 00:00:00,0.0,0.0,1.989,12.9925,30.66,1.0755,81.60249999999999
2005-12-09 01:00:00,0.0,0.0,1.503,12.7225,33.3425,0.9095,85.5625
2005-12-09 02:00:00,0.0,0.0,1.71,12.3375,48.415,1.13575,92.91
2005-12-09 03:00:00,0.0,0.0,1.71,12.2775,51.0025,0.88575,95.68
2005-12-09 04:00:00,0.0,0.0,2.087,12.1425,42.2325,1.0485,82.16749999999999
2005-12-09 05:00:00,0.0,0.0,3.01,11.98,40.56,1.84025,95.15
2005-12-09 06:00:00,0.0,0.0,3.533,11.7025,40.0525,2.3525,81.935
2005-12-09 07:00:00,0.0,0.0,3.505,11.65,44.7175,2.004,98.4
2005-12-09 08:00:00,0.0,0.0,2.883,13.190000000000001,38.3475,1.9962499999999999,93.4525
2005-12-09 09:00:00,0.0,0.0,2.166,15.445,29.95,1.5105,93.19999999999999
2005-12-09 10:00:00,0.0,0.0,2.339,16.485,26.6175,1.3900000000000001,92.615
2005-12-09 11:00:00,0.0,0.0,2.001,17.1775,26.9725,1.0775000000000001,94.325
2005-12-09 12:00:00,0.0,0.0,1.418,18.880000000000003,24.6725,0.7025,81.525
2005-12-09 13:00:00,0.0,0.0,1.346,20.3875,23.805,0.69625,76.52
2005-12-09 14:00:00,0.0,0.0,1.044,20.545,24.2975,0.565,73.155
2005-12-09 15:00:00,0.0,0.0,1.988,19.755,26.0075,0.72725,118.4275
2005-12-09 16:00:00,0.0,0.0,0.951,18.127499999999998,29.9375,0.31775,159.34
2005-12-09 17:00:00,0.0,0.0,1.044,14.4875,32.24,0.613,99.925
2005-12-09 18:00:00,0.0,0.0,1.24,14.615,27.225,0.74925,111.0
2005-12-09 19:00:00,0.0,0.0,1.743,14.5475,26.985,0.9372499999999999,100.15
2005-12-09 20:00:00,0.0,0.0,1.806,14.592500000000001,27.045,1.13175,92.675
2005-12-09 21:00:00,0.0,0.0,2.306,14.855,26.372500000000002,1.271,100.7
2005-12-09 22:00:00,0.0,0.0,1.994,15.3525,26.3325,1.16675,105.27499999999999
2005-12-09 23:00:00,0.0,0.0,1.996,15.57,26.0075,1.19325,91.3175
2005-12-10 00:00:00,0.0,0.0,2.733,15.5225,26.6125,1.3345,95.075
2005-12-10 01:00:00,0.0,0.0,2.143,15.515,25.8,0.9565,106.5
2005-12-10 02:00:00,0.0,0.0,2.334,15.665,25.615000000000002,1.01025,85.395
2005-12-10 03:00:00,0.0,0.0,2.635,15.76,24.775,1.46475,95.3
2005-12-10 04:00:00,0.0,0.0,1.566,15.0625,27.935000000000002,1.07725,88.17750000000001
2005-12-10 05:00:00,0.0,0.0,1.904,14.6975,27.9425,1.3595,83.8875
2005-12-10 06:00:00,0.0,0.0,1.354,14.8875,25.47,0.9275,84.825
