time (PST),fog,fog tips,rain (mm),air temperature (C),relative humidity (%),wind speed (m/s),wind gust (m/s),wind direction (deg)
2006-11-22 02:00:00,0.0,0.0,0.0,11.36,97.1,0.38375000000000004,0.7404999999999999,84.62
2006-11-22 03:00:00,0.0,0.0,0.0,11.3975,97.125,0.20925,0.5105,81.3575
2006-11-22 04:00:00,0.0,0.0,0.0,11.415000000000001,96.44999999999999,0.20275,0.44225,91.235
2006-11-22 05:00:00,0.0,0.0,0.0,11.725,94.925,0.31325,0.7695,98.8675
2006-11-22 06:00:00,0.0,0.0,0.0,11.83,93.55,0.1335,0.43875,79.125
2006-11-22 07:00:00,0.0,0.0,0.0,11.85,93.175,0.14375,0.41825,90.825
2006-11-22 08:00:00,0.0,0.0,0.0,13.0125,88.6,0.33999999999999997,0.8485,122.4
2006-11-22 09:00:00,0.0,0.0,0.0,14.5025,81.33500000000001,0.4505,1.0585,109.07499999999999
2006-11-22 10:00:00,0.0,0.0,0.0,14.585,81.6125,0.8434999999999999,1.5165,203.15
2006-11-22 11:00:00,0.0,0.0,0.0,15.1775,81.0175,1.05125,1.64475,225.025
2006-11-22 12:00:00,0.0,0.0,0.0,14.3175,86.95,1.29025,1.78675,290.975
2006-11-22 13:00:00,0.0,0.0,0.0,13.6225,90.95,0.7377499999999999,1.29525,337.84999999999997
2006-11-22 14:00:00,0.0,0.0,0.0,13.6375,90.775,1.02325,1.5255,307.025
2006-11-22 15:00:00,0.0,0.0,0.0,12.4275,94.7,1.654,2.33125,302.625
2006-11-22 16:00:00,0.0,0.0,0.0,11.775,96.625,1.53125,2.2424999999999997,316.05
2006-11-22 17:00:00,0.0,0.0,0.0,11.21,97.3,2.136,2.75825,314.325
2006-11-22 18:00:00,0.0,0.0,0.0,11.2875,94.75,1.9145,2.463,333.1
2006-11-22 19:00:00,0.0,0.0,0.0,12.0075,87.95,1.8137500000000002,2.1879999999999997,319.0
2006-11-22 20:00:00,0.0,0.0,0.0,12.48,81.345,1.68575,2.1390000000000002,322.175
2006-11-22 21:00:00,0.0,0.0,0.0,11.7225,86.925,1.9955,2.5635,318.3
2006-11-22 22:00:00,0.0,0.0,0.0,11.0575,83.7,2.1079999999999997,2.7965,316.3
2006-11-22 23:00:00,0.0,0.0,0.0,10.754999999999999,82.15,2.81625,3.52075,312.1
2006-11-23 00:00:00,0.0,0.0,0.0,10.4975,88.75,2.59775,3.36225,316.9
2006-11-23 01:00:00,0.0,0.0,0.0,10.705,89.65,2.0865,2.7135,312.075
2006-11-23 02:00:00,0.0,0.0,0.0,10.5075,93.45,1.677,2.29425,309.65
2006-11-23 03:00:00,0.0,0.0,0.0,10.405,94.825,1.8305,2.40325,309.625
2006-11-23 04:00:00,0.0,0.0,0.0,10.525,92.25,1.48075,1.9995,303.875
2006-11-23 05:00:00,0.0,0.0,0.0,10.55,92.94999999999999,0.8574999999999999,1.25075,318.825
2006-11-23 06:00:00,0.0,0.0,0.0,11.18,89.0475,0.8225,1.379,319.5
2006-11-23 07:00:00,0.0,0.0,0.0,12.557500000000001,73.79,0.51925,1.2135,194.07250000000002
2006-11-23 08:00:00,0.0,0.0,0.0,14.370000000000001,66.735,0.38175000000000003,0.80775,266.125
2006-11-23 09:00:00,0.0,0.0,0.0,15.0425,72.205,0.584,1.14825,278.075
2006-11-23 10:00:00,0.0,0.0,0.0,14.8925,78.7975,1.4555,1.89925,284.225
2006-11-23 11:00:00,0.0,0.0,0.0,14.9375,70.80499999999999,1.66475,2.1814999999999998,297.25
2006-11-23 12:00:00,0.0,0.0,0.0,15.9825,62.29,1.9725000000000001,2.4535,291.57500000000005
2006-11-23 13:00:00,0.0,0.0,0.0,15.3825,68.08749999999999,2.0745,2.87225,295.65
2006-11-23 14:00:00,0.0,0.0,0.0,15.7025,72.015,2.0535,2.585,294.275
2006-11-23 15:00:00,0.0,0.0,0.0,14.745000000000001,75.84,2.2047499999999998,2.74,294.52500000000003
2006-11-23 16:00:00,0.0,0.0,0.0,13.545,79.22749999999999,1.7105,2.26125,309.6
2006-11-23 17:00:00,0.0,0.0,0.0,11.345,90.975,0.8935,1.181,324.775
2006-11-23 18:00:00,0.0,0.0,0.0,11.9525,83.3,0.9525,1.29475,307.025
2006-11-23 19:00:00,0.0,0.0,0.0,14.125,55.21,0.8515,1.36825,47.275
2006-11-23 20:00:00,0.0,0.0,0.0,14.965,49.9825,0.6945,1.37975,26.17
2006-11-23 21:00:00,0.0,0.0,0.0,14.5,48.915,0.483,0.9335,51.5075
2006-11-23 22:00:00,0.0,0.0,0.0,14.43,51.51,0.509,0.97075,90.9
2006-11-23 23:00:00,0.0,0.0,0.0,13.9875,55.785,0.24725,0.54225,87.55000000000001
2006-11-24 00:00:00,0.0,0.0,0.0,14.105,54.0325,0.10825,0.427,140.775
2006-11-24 01:00:00,0.0,0.0,0.0,14.469999999999999,46.7575,0.2525,0.6245,274.55
2006-11-24 02:00:00,0.0,0.0,0.0,12.2575,72.6425,0.3705,0.65225,213.01999999999998
2006-11-24 03:00:00,0.0,0.0,0.0,10.09,90.0,0.8615,1.3845,266.025
2006-11-24 04:00:00,0.0,0.0,0.0,9.7475,87.7,1.0045,1.664,292.525
2006-11-24 05:00:00,0.0,0.0,0.0,10.1925,73.53,0.47775,0.93225,266.025
2006-11-24 06:00:00,0.0,0.0,0.0,12.58,49.835,0.5475,0.90275,281.35
2006-11-24 07:00:00,0.0,0.0,0.0,10.307500000000001,67.7325,0.927,1.31525,241.15
2006-11-24 08:00:00,0.0,0.0,0.0,10.445,70.32,0.72175,1.14375,229.25
2006-11-24 09:00:00,0.0,0.0,0.0,14.2975,51.817499999999995,0.6677500000000001,1.005,240.575
2006-11-24 10:00:00,0.0,0.0,0.0,13.1625,66.46,1.25075,1.693,267.075
2006-11-24 11:00:00,0.0,0.0,0.0,14.11,56.125,1.625,2.084,276.575
2006-11-24 12:00:00,0.0,0.0,0.0,14.665,52.754999999999995,1.543,2.1167499999999997,283.375
2006-11-24 13:00:00,0.0,0.0,0.0,14.8125,50.4,2.0587500000000003,2.625,290.7
2006-11-24 14:00:00,0.0,0.0,0.0,14.08,56.225,2.378,2.873,289.65
2006-11-24 15:00:00,0.0,0.0,0.0,13.3475,58.9975,2.4455,3.02575,299.075
2006-11-24 16:00:00,0.0,0.0,0.0,11.6875,72.6525,2.3875,3.05525,296.725
2006-11-24 17:00:00,0.0,0.0,0.0,10.3225,76.82499999999999,1.679,2.4777500000000003,306.125
2006-11-24 18:00:00,0.0,0.0,0.0,9.905,80.75999999999999,1.83175,2.6262499999999998,307.125
2006-11-24 19:00:00,0.0,0.0,0.0,9.7325,81.08,1.532,2.08825,314.35
2006-11-24 20:00:00,0.0,0.0,0.0,9.425,82.305,1.51125,2.00775,305.525
2006-11-24 21:00:00,0.0,0.0,0.0,9.3425,83.3,1.3175000000000001,1.84175,301.85
2006-11-24 22:00:00,0.0,0.0,0.0,9.7525,76.435,0.754,1.323,274.8
2006-11-24 23:00:00,0.0,0.0,0.0,9.885,77.9925,0.3975,0.8462500000000001,245.225
2006-11-25 00:00:00,0.0,0.0,0.0,9.895,80.2625,0.492,0.9139999999999999,264.875
2006-11-25 01:00:00,0.0,0.0,0.0,9.962499999999999,82.375,0.36675,0.7629999999999999,258.775
2006-11-25 02:00:00,0.0,0.0,0.0,9.8075,84.6,0.583,1.0085000000000002,314.6
2006-11-25 03:00:00,0.0,0.0,0.0,9.2725,84.9,0.97375,1.59625,250.55249999999998
2006-11-25 04:00:00,0.0,0.0,0.0,8.573,77.59,1.0670000000000002,1.668,227.05075
2006-11-25 05:00:00,0.0,0.0,0.0,8.65,69.19,0.9,1.429,323.975
2006-11-25 06:00:00,0.0,0.0,0.0,7.864750000000001,70.045,1.427,1.91375,323.525
2006-11-25 07:00:00,0.0,0.0,0.0,7.6925,68.52,1.4772500000000002,2.0140000000000002,332.95
2006-11-25 08:00:00,0.0,0.0,0.0,8.9725,63.68,2.2095,2.9314999999999998,326.8
2006-11-25 09:00:00,0.0,0.0,0.0,10.7975,55.5675,2.402,3.4619999999999997,323.825
2006-11-25 10:00:00,0.0,0.0,0.0,12.115,53.84,2.5564999999999998,3.24925,300.25
2006-11-25 11:00:00,0.0,0.0,0.0,12.3775,58.1325,3.7352499999999997,4.57625,281.975
2006-11-25 12:00:00,0.0,0.0,0.0,12.022499999999999,63.3275,4.1355,4.7482500000000005,283.225
2006-11-25 13:00:00,0.0,0.0,0.0,11.86,67.675,4.291,4.9705,290.4
2006-11-25 14:00:00,0.0,0.0,0.0,11.73,67.1825,4.6585,5.4375,285.9
2006-11-25 15:00:00,0.0,0.0,0.0,11.39,71.5525,4.3845,5.14,280.025
2006-11-25 16:00:00,0.0,0.0,0.0,10.5825,79.39750000000001,4.0145,4.91525,288.975
2006-11-25 17:00:00,0.0,0.0,0.0,9.75,81.72,2.633,3.34325,305.55
2006-11-25 18:00:00,0.0,0.0,0.0,9.735,77.2925,2.55875,3.24825,316.9
2006-11-25 19:00:00,0.0,0.0,0.0,10.06,70.5125,1.9685,2.63475,322.75
2006-11-25 20:00:00,0.0,0.0,0.0,10.2725,64.2025,2.14975,3.04925,320.025
2006-11-25 21:00:00,0.0,0.0,0.0,10.6375,55.9675,2.25525,3.06525,329.275
2006-11-25 22:00:00,0.0,0.0,0.0,10.7775,49.7875,1.90025,2.7110000000000003,346.875
2006-11-25 23:00:00,0.0,0.0,0.0,10.5825,53.8475,1.4885,2.2715,318.3
2006-11-26 00:00:00,0.0,0.0,0.0,10.5225,56.63,1.9144999999999999,2.6905,315.525
2006-11-26 01:00:00,0.0,0.0,0.0,10.5975,56.1625,2.3115,2.8834999999999997,323.775
2006-11-26 02:00:00,0.0,0.0,0.0,10.504999999999999,54.4925,2.349,3.132,330.05
2006-11-26 03:00:00,0.0,0.0,0.0,9.7775,62.4125,2.1277500000000003,2.67775,318.025
2006-11-26 04:00:00,0.0,0.0,0.0,8.9125,75.1725,1.89925,2.33925,300.95
2006-11-26 05:00:00,0.0,0.0,0.0,9.03,70.1825,1.6735,2.27575,328.5
2006-11-26 06:00:00,0.0,0.0,0.0,8.745,70.095,1.39825,1.8975,333.65
2006-11-26 07:00:00,0.0,0.0,0.0,8.75,78.9275,2.06825,2.76625,328.475
2006-11-26 08:00:00,0.0,0.0,0.0,9.65,71.905,2.168,3.093,303.85
2006-11-26 09:00:00,0.0,0.0,0.0,10.8275,68.805,1.9657499999999999,3.0759999999999996,298.95
2006-11-26 10:00:00,0.0,0.0,0.0,11.3925,68.0375,2.9075,3.59475,276.775
2006-11-26 11:00:00,0.0,0.0,0.0,11.8,69.0475,3.3689999999999998,4.109,286.275
2006-11-26 12:00:00,0.0,0.0,0.0,11.4625,71.2875,4.0975,4.91175,281.275
2006-11-26 13:00:00,0.0,0.0,0.0,11.4575,69.77,4.18025,4.7895,284.95
2006-11-26 14:00:00,0.0,0.0,0.0,11.15,70.0375,4.12125,5.01725,288.975
2006-11-26 15:00:00,0.0,0.0,0.0,10.0025,76.305,3.98575,5.014,292.825
2006-11-26 16:00:00,0.0,0.0,0.0,9.2625,79.09,3.4215,4.28675,301.35
2006-11-26 17:00:00,0.0,0.0,0.0,8.5875,79.5975,2.76575,3.6207499999999997,307.8
2006-11-26 18:00:00,0.0,0.0,0.0,8.4575,82.25,2.70975,3.3845,307.35
2006-11-26 19:00:00,0.0,0.0,0.0,8.559999999999999,79.9525,2.395,2.96325,316.625
2006-11-26 20:00:00,0.0,0.0,0.0,8.915,78.33500000000001,2.7085,3.43,320.85
2006-11-26 21:00:00,0.0,0.0,0.0,9.2325,79.6225,2.62275,3.61725,319.2
2006-11-26 22:00:00,0.0,0.0,0.0,9.515,85.075,2.377,2.9939999999999998,313.32500000000005
2006-11-26 23:00:00,0.0,0.0,0.50198,9.66,86.625,1.788,2.2945,295.775
2006-11-27 00:00:00,22.3519,6.000026843475694,1.60633,8.9125,95.65,0.99725,1.4417499999999999,301.09999999999997
2006-11-27 01:00:00,11.175899999999999,3.0,2.10831,9.0325,97.05,0.499,1.14075,247.125
2006-11-27 02:00:00,26.0772,7.000026843475694,1.40554,9.7875,97.425,1.561,2.4935,221.7
2006-11-27 03:00:00,33.5279,9.000053686951388,0.60237,10.525,97.65,2.107,3.509,248.4
2006-11-27 04:00:00,22.3519,6.000026843475694,0.1004,10.245,97.75,1.9595,3.00125,312.67499999999995
2006-11-27 05:00:00,3.7253,1.0,0.0,9.1725,97.85,1.80725,2.7415,337.875
2006-11-27 06:00:00,0.0,0.0,0.0,8.7,97.75,2.38325,3.2075,329.275
2006-11-27 07:00:00,3.7253,1.0,0.0,8.717500000000001,96.425,2.19375,3.07925,315.45
2006-11-27 08:00:00,3.7253,1.0,0.0,9.4875,94.85,2.23875,3.208,310.575
2006-11-27 09:00:00,0.0,0.0,0.0,10.37,88.75,2.5205,3.213,297.725
2006-11-27 10:00:00,0.0,0.0,0.1004,11.15,81.765,3.064,3.75075,299.125
2006-11-27 11:00:00,3.7253,1.0,0.0,12.0625,75.0,2.94825,3.904,291.0
2006-11-27 12:00:00,0.0,0.0,0.0,12.379999999999999,75.215,3.3032500000000002,4.30525,285.85
2006-11-27 13:00:00,3.7253,1.0,0.0,12.375,78.87,3.9375,4.68475,280.7
2006-11-27 14:00:00,0.0,0.0,0.0,12.1125,79.925,3.8965,4.75625,276.525
2006-11-27 15:00:00,3.7253,1.0,0.0,11.53,81.475,4.296,5.00525,289.8
2006-11-27 16:00:00,0.0,0.0,0.0,10.5475,83.82499999999999,3.9650000000000003,5.242,294.575
2006-11-27 17:00:00,0.0,0.0,0.0,9.6325,87.65,3.19475,4.2635000000000005,303.925
2006-11-27 18:00:00,3.7253,1.0,0.0,9.3125,86.85,3.1525,4.2555,301.9
2006-11-27 19:00:00,0.0,0.0,0.0,9.1275,80.745,3.14475,4.48425,316.15
2006-11-27 20:00:00,0.0,0.0,0.0,8.567499999999999,85.15,3.10175,4.17325,316.925
2006-11-27 21:00:00,0.0,0.0,0.0,8.3575,86.8,3.20325,4.2785,313.15
2006-11-27 22:00:00,0.0,0.0,0.0,8.41,87.14999999999999,3.20175,4.21725,315.025
2006-11-27 23:00:00,3.7253,1.0,0.0,8.2575,86.94999999999999,3.404,4.235,321.7
2006-11-28 00:00:00,0.0,0.0,0.0,8.07,86.3,3.1397500000000003,4.10825,316.825
2006-11-28 01:00:00,0.0,0.0,0.0,8.0465,85.75,3.41175,4.66525,330.65
2006-11-28 02:00:00,0.0,0.0,0.0,7.69375,86.125,3.6715,4.88025,325.3
2006-11-28 03:00:00,3.7253,1.0,0.0,7.5335,79.965,3.9105,5.065,332.925
2006-11-28 04:00:00,0.0,0.0,0.0,7.3405000000000005,70.3725,3.9975,5.17025,330.2
2006-11-28 05:00:00,0.0,0.0,0.0,6.8875,68.12,3.9905,5.21325,330.975
2006-11-28 06:00:00,0.0,0.0,0.0,6.418,69.4075,3.43675,4.47375,315.125
2006-11-28 07:00:00,0.0,0.0,0.0,6.5805,68.5975,2.6022499999999997,3.54525,323.325
2006-11-28 08:00:00,0.0,0.0,0.0,7.13675,67.5575,3.6470000000000002,4.662,329.175
2006-11-28 09:00:00,0.0,0.0,0.0,7.9,64.98,3.7085,4.84675,322.525
2006-11-28 10:00:00,3.7253,1.0,0.0,8.5675,61.205,3.11025,3.93125,331.325
2006-11-28 11:00:00,0.0,0.0,0.0,9.7,56.9125,2.9507499999999998,4.170249999999999,338.32500000000005
2006-11-28 12:00:00,0.0,0.0,0.0,10.725,52.42,2.609,3.56725,299.95
2006-11-28 13:00:00,0.0,0.0,0.0,11.325,48.6625,3.02175,4.11725,290.525
2006-11-28 14:00:00,0.0,0.0,0.0,11.15,48.805,4.22,5.3095,304.7
2006-11-28 15:00:00,0.0,0.0,0.0,11.2025,51.302499999999995,3.4535,4.60175,281.65
2006-11-28 16:00:00,0.0,0.0,0.0,10.66,46.985,3.4619999999999997,4.66525,322.85
2006-11-28 17:00:00,0.0,0.0,0.0,9.1125,58.5625,4.38375,5.5195,327.775
2006-11-28 18:00:00,0.0,0.0,0.0,8.5825,61.8525,4.59425,5.405749999999999,331.3
2006-11-28 19:00:00,0.0,0.0,0.0,8.615,54.65,4.6395,5.52225,332.6
2006-11-28 20:00:00,0.0,0.0,0.0,8.11,60.35,3.56625,4.52925,330.925
2006-11-28 21:00:00,0.0,0.0,0.0,7.64875,58.1875,2.511,3.47375,326.3
2006-11-28 22:00:00,0.0,0.0,0.0,7.30175,61.2725,2.53325,3.33375,327.5
2006-11-28 23:00:00,0.0,0.0,0.0,7.0415,64.16499999999999,3.099,4.18875,334.525
2006-11-29 00:00:00,0.0,0.0,0.0,6.70375,68.4675,3.34825,4.3475,336.6
2006-11-29 01:00:00,0.0,0.0,0.0,6.3235,70.1825,2.3935,3.4170000000000003,340.0
2006-11-29 02:00:00,0.0,0.0,0.0,6.36825,69.845,1.6365,2.528,329.425
2006-11-29 03:00:00,0.0,0.0,0.0,6.52825,67.495,1.65375,2.4855,317.05
2006-11-29 04:00:00,0.0,0.0,0.0,6.23575,69.75999999999999,1.37625,1.78,334.45
2006-11-29 05:00:00,0.0,0.0,0.0,6.6425,66.7025,1.0070000000000001,1.58825,255.209
2006-11-29 06:00:00,0.0,0.0,0.0,6.9465,66.41,0.55775,1.2025000000000001,240.0
2006-11-29 07:00:00,0.0,0.0,0.0,6.707,62.9175,0.31175,0.79925,160.95
2006-11-29 08:00:00,0.0,0.0,0.0,8.3885,54.3025,0.4245,0.9295,107.3575
2006-11-29 09:00:00,0.0,0.0,0.0,10.9625,43.11,0.5125,1.0030000000000001,76.36
2006-11-29 10:00:00,0.0,0.0,0.0,12.0075,40.120000000000005,0.602,1.1600000000000001,81.5175
2006-11-29 11:00:00,0.0,0.0,0.0,12.1975,34.3,1.11475,1.79175,88.475
2006-11-29 12:00:00,0.0,0.0,0.0,12.95,31.985,1.1107500000000001,2.1235,82.30250000000001
2006-11-29 13:00:00,0.0,0.0,0.0,13.23,29.1725,1.3355,1.942,76.8075
2006-11-29 14:00:00,0.0,0.0,0.0,13.685,27.8275,1.10025,1.801,88.525
2006-11-29 15:00:00,0.0,0.0,0.0,13.34,27.685000000000002,0.9505,1.70525,78.8375
2006-11-29 16:00:00,0.0,0.0,0.0,12.185,28.134999999999998,0.62325,1.07075,106.7
2006-11-29 17:00:00,0.0,0.0,0.0,9.620000000000001,32.25,0.27075,0.6845,83.525
2006-11-29 18:00:00,0.0,0.0,0.0,9.42,37.3025,0.528,1.08975,129.82
2006-11-29 19:00:00,0.0,0.0,0.0,8.8575,48.0925,0.53375,1.21025,75.336
2006-11-29 20:00:00,0.0,0.0,0.0,7.847250000000001,39.0975,0.5449999999999999,0.82925,115.775
2006-11-29 21:00:00,0.0,0.0,0.0,7.5875,32.8425,0.88675,1.38575,87.22999999999999
2006-11-29 22:00:00,0.0,0.0,0.0,7.7525,32.22,0.98575,1.528,109.42500000000001
2006-11-29 23:00:00,0.0,0.0,0.0,7.71125,32.004999999999995,1.4869999999999999,1.939,93.15
2006-11-30 00:00:00,0.0,0.0,0.0,7.7982499999999995,30.9275,1.3635,2.025,91.775
2006-11-30 01:00:00,0.0,0.0,0.0,7.605,23.5525,0.916,1.36375,115.625
2006-11-30 02:00:00,0.0,0.0,0.0,7.9785,17.135,1.165,1.789,102.025
2006-11-30 03:00:00,0.0,0.0,0.0,8.158,17.4625,1.12975,1.62275,89.2475
2006-11-30 04:00:00,0.0,0.0,0.0,7.744,18.0175,1.141,1.715,114.125
2006-11-30 05:00:00,0.0,0.0,0.0,7.15925,20.1025,1.05325,1.62725,92.29
2006-11-30 06:00:00,0.0,0.0,0.0,6.87875,28.0575,1.25225,1.55,88.55
2006-11-30 07:00:00,0.0,0.0,0.0,7.29425,25.5375,1.3325,1.801,86.7675
2006-11-30 08:00:00,0.0,0.0,0.0,9.469999999999999,25.1675,0.7837500000000001,1.28775,87.69
2006-11-30 09:00:00,0.0,0.0,0.0,12.1275,26.1425,0.5725,1.05775,46.94
2006-11-30 10:00:00,0.0,0.0,0.0,13.83,26.3525,0.9055,1.59475,278.875
2006-11-30 11:00:00,0.0,0.0,0.0,14.2075,27.895,1.4865,1.9375,279.55
2006-11-30 12:00:00,0.0,0.0,0.0,14.2625,29.2175,1.66675,2.3475,281.875
2006-11-30 13:00:00,0.0,0.0,0.0,14.7975,29.68,1.491,1.9212500000000001,281.1
2006-11-30 14:00:00,0.0,0.0,0.0,14.52,31.240000000000002,1.67225,2.192,286.0
2006-11-30 15:00:00,0.0,0.0,0.0,13.5825,37.0825,1.8935,2.6745,294.3
2006-11-30 16:00:00,0.0,0.0,0.0,11.715,52.15,1.59775,2.11775,297.075
2006-11-30 17:00:00,0.0,0.0,0.0,9.459999999999999,69.17,1.849,2.426,302.65
2006-11-30 18:00:00,0.0,0.0,0.0,9.085,66.5975,2.053,2.79075,308.925
2006-11-30 19:00:00,0.0,0.0,0.0,9.254999999999999,59.3325,1.516,1.908,298.05
2006-11-30 20:00:00,0.0,0.0,0.0,9.275,55.93,1.42,1.8695,282.05
2006-11-30 21:00:00,0.0,0.0,0.0,9.450000000000001,55.8875,1.2197500000000001,1.7570000000000001,288.225
2006-11-30 22:00:00,0.0,0.0,0.0,9.47,60.6875,0.82925,1.29375,275.15
2006-11-30 23:00:00,0.0,0.0,0.0,9.2125,69.27,0.7155,1.212,294.0
2006-12-01 00:00:00,0.0,0.0,0.0,9.6525,65.97,0.15775,0.45425,208.75
2006-12-01 01:00:00,0.0,0.0,0.0,12.3225,30.6025,0.41774999999999995,0.66925,132.8325
2006-12-01 02:00:00,0.0,0.0,0.0,12.7475,24.6925,0.4465,0.7515000000000001,157.625
2006-12-01 03:00:00,0.0,0.0,0.0,12.5125,25.0475,0.48175,0.85425,207.75
2006-12-01 04:00:00,0.0,0.0,0.0,12.030000000000001,27.85,0.6607500000000001,0.891,281.775
2006-12-01 05:00:00,0.0,0.0,0.0,11.28,28.58,0.869,1.15875,307.25
2006-12-01 06:00:00,0.0,0.0,0.0,11.4725,24.78,1.147,1.57825,315.4
2006-12-01 07:00:00,0.0,0.0,0.0,12.1975,21.240000000000002,1.158,1.66675,302.525
2006-12-01 08:00:00,0.0,0.0,0.0,13.3825,21.747500000000002,0.53025,0.8605,245.55
2006-12-01 09:00:00,0.0,0.0,0.0,16.125,20.7,0.53,0.9225,225.3
2006-12-01 10:00:00,0.0,0.0,0.0,17.165,26.9975,0.84875,1.1925000000000001,257.975
2006-12-01 11:00:00,0.0,0.0,0.0,17.9325,38.1025,1.1495,1.6,244.225
2006-12-01 12:00:00,0.0,0.0,0.0,17.2075,46.325,1.25825,1.63525,264.9
2006-12-01 13:00:00,0.0,0.0,0.0,17.805,34.345,0.99625,1.4545,270.025
2006-12-01 14:00:00,0.0,0.0,0.0,17.8075,30.6475,1.1179999999999999,1.6664999999999999,305.425
2006-12-01 15:00:00,0.0,0.0,0.0,18.54,33.1825,1.2927499999999998,1.94875,260.15500000000003
2006-12-01 16:00:00,0.0,0.0,0.0,19.1625,26.674999999999997,0.8765000000000001,1.609,252.95725
2006-12-01 17:00:00,0.0,0.0,0.0,17.775,28.2375,1.0174999999999998,1.7235,256.7025
2006-12-01 18:00:00,0.0,0.0,0.0,16.0925,36.7425,0.8302499999999999,1.4289999999999998,234.89375
2006-12-01 19:00:00,0.0,0.0,0.0,16.5025,33.192499999999995,0.5785,1.08475,275.0
2006-12-01 20:00:00,0.0,0.0,0.0,16.6375,31.32,0.55825,1.11875,188.9525
2006-12-01 21:00:00,0.0,0.0,0.0,16.405,29.8475,0.5305,1.27275,106.925
2006-12-01 22:00:00,0.0,0.0,0.0,15.3375,26.0375,0.85325,1.18125,89.075
2006-12-01 23:00:00,0.0,0.0,0.0,15.3475,24.880000000000003,1.0585,1.3787500000000001,93.125
2006-12-02 00:00:00,0.0,0.0,0.0,16.5225,19.0175,1.29125,2.05575,87.9025
2006-12-02 01:00:00,0.0,0.0,0.0,16.8325,16.075,1.499,2.2872500000000002,92.835
2006-12-02 02:00:00,0.0,0.0,0.0,16.6325,17.155,1.4745,2.13275,102.625
2006-12-02 03:00:00,0.0,0.0,0.0,16.7,17.86,1.571,2.186,115.875
2006-12-02 04:00:00,0.0,0.0,0.0,16.5275,18.095,1.49,2.2215,90.4875
2006-12-02 05:00:00,0.0,0.0,0.0,15.76,18.947499999999998,1.54125,2.17025,94.325
2006-12-02 06:00:00,0.0,0.0,0.0,15.567499999999999,18.235,1.6495,2.34425,91.7
2006-12-02 07:00:00,0.0,0.0,0.0,15.965,16.42,1.53725,2.149,94.875
2006-12-02 08:00:00,0.0,0.0,0.0,16.41,15.752500000000001,1.59725,2.198,108.5
2006-12-02 09:00:00,0.0,0.0,0.0,17.96,13.6575,1.66425,2.4597499999999997,110.05
2006-12-02 10:00:00,0.0,0.0,0.0,19.6225,12.4275,1.60175,2.2395,94.375
2006-12-02 11:00:00,0.0,0.0,0.0,20.975,11.74,1.5545,2.05425,90.725
2006-12-02 12:00:00,0.0,0.0,0.0,21.8975,11.445,1.28025,2.11625,92.0
2006-12-02 13:00:00,0.0,0.0,0.0,22.0675,10.2775,1.38025,1.885,95.45
2006-12-02 14:00:00,0.0,0.0,0.0,21.810000000000002,9.905000000000001,1.297,2.241,88.13499999999999
2006-12-02 15:00:00,0.0,0.0,0.0,21.3,10.4125,1.27325,1.995,85.38
2006-12-02 16:00:00,0.0,0.0,0.0,20.0325,10.56,1.21425,1.88925,95.825
2006-12-02 17:00:00,0.0,0.0,0.0,17.7775,11.510000000000002,1.44575,1.97725,95.2
2006-12-02 18:00:00,0.0,0.0,0.0,17.2975,11.31,1.63525,2.326,98.775
2006-12-02 19:00:00,0.0,0.0,0.0,16.032500000000002,13.43,1.56175,2.3265,101.375
2006-12-02 20:00:00,0.0,0.0,0.0,15.817499999999999,13.225,1.975,2.79625,90.855
2006-12-02 21:00:00,0.0,0.0,0.0,15.7875,12.825,2.0484999999999998,2.79875,94.6525
2006-12-02 22:00:00,0.0,0.0,0.0,15.885,12.295,1.917,2.6775,99.35
2006-12-02 23:00:00,0.0,0.0,0.0,15.3775,12.9575,1.9085,2.5425,97.3
2006-12-03 00:00:00,0.0,0.0,0.0,15.1125,13.05,1.77375,2.4585,99.065
2006-12-03 01:00:00,0.0,0.0,0.0,15.405000000000001,12.11,1.89825,2.6925,99.8
2006-12-03 02:00:00,0.0,0.0,0.0,15.057500000000001,12.559999999999999,1.9815,2.779,85.6125
2006-12-03 03:00:00,0.0,0.0,0.0,15.18,11.69,1.79325,2.42775,102.95
2006-12-03 04:00:00,0.0,0.0,0.0,15.14,11.01,1.76875,2.6255,104.51750000000001
2006-12-03 05:00:00,0.0,0.0,0.0,14.7625,11.075,1.981,2.60125,98.9725
2006-12-03 06:00:00,0.0,0.0,0.0,14.3425,11.215,2.156,2.8945,93.05000000000001
2006-12-03 07:00:00,0.0,0.0,0.0,13.77,12.6025,1.7855,2.69175,90.80250000000001
2006-12-03 08:00:00,0.0,0.0,0.0,14.4875,12.5125,1.6465,2.375,96.38
2006-12-03 09:00:00,0.0,0.0,0.0,16.41,11.06,1.4217499999999998,2.26,110.275
2006-12-03 10:00:00,0.0,0.0,0.0,17.5,11.129999999999999,1.504,2.32325,83.47749999999999
2006-12-03 11:00:00,0.0,0.0,0.0,18.3525,10.719999999999999,1.595,2.34075,81.3275
2006-12-03 12:00:00,0.0,0.0,0.0,19.1075,10.1175,1.50975,2.117,86.49000000000001
2006-12-03 13:00:00,0.0,0.0,0.0,19.9525,9.9375,1.4172500000000001,2.0309999999999997,74.6625
2006-12-03 14:00:00,0.0,0.0,0.0,20.28,9.7025,1.3487500000000001,1.835,93.825
2006-12-03 15:00:00,0.0,0.0,0.0,20.1175,8.8,1.22225,1.7195,96.95
